,addtime,bId,cabin,depTime,dt_diff_h,flightNumber,invalid,last_cabin,last_price,last_seats,p_d_percent,preTime,price,price_diff,seats
2,1550046649,415002516,W,1550526600,133.31972222222223,WN1058,2,W,230.0,9.0,75.21739130434783,479951,403.0,173.0,9
2,1550053092,415002517,W,1550553900,139.11333333333332,WN2242,2,W,158.0,9.0,25.31645569620253,500808,198.0,40.0,9
2,1550054719,415002518,W,1550559300,140.16138888888887,WN1817,2,W,158.0,9.0,25.31645569620253,504581,198.0,40.0,9
6,1550431302,415002518,W,1550559300,35.555,WN1817,2,W,198.0,9.0,25.252525252525253,127998,248.0,50.0,9
2,1550050953,415002519,W,1550562600,142.12416666666667,WN2019,2,W,158.0,9.0,25.31645569620253,511647,198.0,40.0,9
6,1550396895,415002519,W,1550562600,46.02916666666667,WN2019,2,W,198.0,9.0,25.252525252525253,165705,248.0,50.0,9
2,1550063198,415002520,W,1550566200,139.7227777777778,WN442,2,W,198.0,9.0,25.252525252525253,503002,248.0,50.0,9
2,1550059531,415002521,W,1550569200,141.57472222222222,WN165,2,W,198.0,9.0,25.252525252525253,509669,248.0,50.0,9
2,1550046649,415002522,W,1550531400,134.65305555555557,WN469,2,W,230.0,9.0,75.21739130434783,484751,403.0,173.0,9
2,1550046621,415002525,W,1550537400,136.3275,WN1652,2,W,122.0,9.0,4.098360655737705,490779,127.0,5.0,9
2,1549971860,415002528,W,1550555400,162.09444444444443,WN403,1,W,265.0,4.0,-100.0,583540,0.0,-265.0,0
2,1550046620,415002530,W,1550530500,134.41111111111113,WN870,2,W,246.0,9.0,139.4308943089431,483880,589.0,343.0,9
6,1550472229,415002532,W,1550566500,26.18638888888889,WN1839,2,W,0.0,0.0,inf,94271,265.0,265.0,3
7,1550505572,415002532,W,1550566500,16.924444444444443,WN1839,1,W,265.0,3.0,-100.0,60928,0.0,-265.0,0
7,1550505571,415002533,W,1550572200,18.508055555555554,WN1936,2,W,0.0,0.0,inf,66629,265.0,265.0,3
7,1550505571,415002534,W,1550575800,19.508055555555554,WN1945,2,W,0.0,0.0,inf,70229,265.0,265.0,5
2,1550046595,415002535,W,1550535900,135.91805555555555,WN1576,2,W,98.0,9.0,69.38775510204081,489305,166.0,68.0,9
1,1549971864,415002536,W,1550528100,154.51000000000002,WN2232,2,W,212.0,3.0,-14.150943396226415,556236,182.0,-30.0,3
3,1550005177,415002536,W,1550528100,145.2563888888889,WN2232,2,W,182.0,4.0,-10.989010989010989,522923,162.0,-20.0,3
4,1550016775,415002536,W,1550528100,142.03472222222223,WN2232,2,W,162.0,3.0,12.345679012345679,511325,182.0,20.0,4
5,1550031294,415002536,W,1550528100,138.00166666666667,WN2232,2,W,182.0,4.0,-10.989010989010989,496806,162.0,-20.0,3
6,1550046629,415002536,W,1550528100,133.74194444444444,WN2232,2,W,162.0,3.0,93.82716049382717,481471,314.0,152.0,9
10,1550249845,415002536,W,1550528100,77.29305555555555,WN2232,1,W,314.0,3.0,-100.0,278255,0.0,-314.0,0
1,1549994928,415002538,W,1550534100,149.77,WN2253,2,W,252.0,4.0,24.603174603174605,539172,314.0,62.0,9
9,1550117571,415002538,W,1550534100,115.7025,WN2253,1,W,314.0,3.0,-100.0,416529,0.0,-314.0,0
2,1549994928,415002539,W,1550538600,151.02,WN2178,2,W,142.0,4.0,14.084507042253522,543672,162.0,20.0,4
6,1550010812,415002539,W,1550538600,146.60777777777778,WN2178,2,W,162.0,3.0,12.345679012345679,527788,182.0,20.0,3
7,1550022970,415002539,W,1550538600,143.23055555555555,WN2178,2,W,182.0,3.0,16.483516483516482,515630,212.0,30.0,4
8,1550032926,415002539,W,1550538600,140.465,WN2178,2,W,212.0,4.0,18.867924528301888,505674,252.0,40.0,4
9,1550046629,415002539,W,1550538600,136.6586111111111,WN2178,2,W,252.0,4.0,24.603174603174605,491971,314.0,62.0,9
13,1550182494,415002539,W,1550538600,98.91833333333334,WN2178,1,W,314.0,3.0,-100.0,356106,0.0,-314.0,0
1,1549961120,415002540,W,1550547900,162.99444444444444,WN2275,2,W,162.0,3.0,55.55555555555556,586780,252.0,90.0,4
2,1549992167,415002540,W,1550547900,154.37027777777777,WN2275,2,W,252.0,4.0,24.603174603174605,555733,314.0,62.0,9
3,1550034564,415002540,W,1550547900,142.59333333333333,WN2275,2,W,314.0,9.0,-54.77707006369427,513336,142.0,-172.0,3
4,1550046629,415002540,W,1550547900,139.24194444444444,WN2275,2,W,142.0,3.0,121.12676056338029,501271,314.0,172.0,9
8,1550031294,415002541,W,1550552100,144.66833333333335,WN1998,2,W,122.0,3.0,16.39344262295082,520806,142.0,20.0,3
9,1550032923,415002541,W,1550552100,144.21583333333334,WN1998,2,W,142.0,3.0,14.084507042253522,519177,162.0,20.0,4
11,1550046629,415002541,W,1550552100,140.4086111111111,WN1998,2,W,162.0,3.0,93.82716049382717,505471,314.0,152.0,9
2,1549985299,415002542,W,1550541000,154.36138888888888,WN2284,2,W,264.0,3.0,39.39393939393939,555701,368.0,104.0,9
2,1550046600,415002543,W,1550551800,140.33333333333334,WN503,2,W,211.0,9.0,74.40758293838863,505200,368.0,157.0,9
2,1550046629,415002544,W,1550562300,143.24194444444444,WN2123,2,W,122.0,9.0,157.37704918032787,515671,314.0,192.0,9
2,1550046633,415002545,W,1550569500,145.24083333333334,WN1509,2,W,122.0,9.0,157.37704918032787,522867,314.0,192.0,9
2,1550044757,415002546,W,1550530500,134.9286111111111,WN267,2,W,160.0,9.0,12.5,485743,180.0,20.0,9
6,1550396734,415002546,W,1550530500,37.157222222222224,WN267,2,W,180.0,9.0,27.77777777777778,133766,230.0,50.0,9
2,1550049970,415002547,W,1550532900,134.1472222222222,WN1334,2,W,160.0,9.0,12.5,482930,180.0,20.0,9
6,1550396734,415002547,W,1550532900,37.82388888888889,WN1334,2,W,180.0,9.0,27.77777777777778,136166,230.0,50.0,9
2,1550054719,415002548,W,1550536500,133.82805555555555,WN399,2,W,160.0,9.0,12.5,481781,180.0,20.0,9
6,1550430890,415002548,W,1550536500,29.336111111111112,WN399,2,W,180.0,9.0,27.77777777777778,105610,230.0,50.0,9
2,1550046596,415002549,W,1550540400,137.1677777777778,WN1950,2,W,120.0,9.0,16.666666666666668,493804,140.0,20.0,9
3,1550054719,415002549,W,1550540400,134.9113888888889,WN1950,2,W,140.0,9.0,14.285714285714286,485681,160.0,20.0,9
7,1550396734,415002549,W,1550540400,39.907222222222224,WN1950,2,W,160.0,9.0,12.5,143666,180.0,20.0,9
2,1550046596,415002550,W,1550547300,139.08444444444447,WN2067,2,W,120.0,9.0,16.666666666666668,500704,140.0,20.0,9
6,1550396734,415002550,W,1550547300,41.82388888888889,WN2067,2,W,140.0,9.0,28.571428571428573,150566,180.0,40.0,9
2,1550046596,415002551,W,1550550600,140.00111111111113,WN2024,2,W,120.0,9.0,16.666666666666668,504004,140.0,20.0,9
6,1550396734,415002551,W,1550550600,42.74055555555556,WN2024,2,W,140.0,9.0,28.571428571428573,153866,180.0,40.0,9
2,1550046596,415002552,W,1550556900,141.75111111111113,WN1958,2,W,120.0,9.0,16.666666666666668,510304,140.0,20.0,9
3,1550063172,415002552,W,1550556900,137.14666666666665,WN1958,2,W,140.0,9.0,14.285714285714286,493728,160.0,20.0,9
7,1550396734,415002552,W,1550556900,44.49055555555556,WN1958,2,W,160.0,9.0,12.5,160166,180.0,20.0,9
2,1550053094,415002553,W,1550563800,141.86277777777778,WN1668,2,W,196.0,9.0,25.510204081632654,510706,246.0,50.0,9
2,1550044734,415002554,W,1550570400,146.01833333333335,WN236,2,W,196.0,9.0,25.510204081632654,525666,246.0,50.0,9
2,1550044757,415002556,W,1550571600,146.3452777777778,WN498,2,W,198.0,9.0,25.252525252525253,526843,248.0,50.0,9
2,1550057762,415002557,W,1550574900,143.64944444444444,WN790,2,W,198.0,9.0,25.252525252525253,517138,248.0,50.0,9
2,1550046622,415002558,W,1550577600,147.49388888888888,WN2224,2,W,158.0,9.0,25.31645569620253,530978,198.0,40.0,9
2,1550046622,415002559,W,1550580300,148.24388888888888,WN2111,2,W,138.0,9.0,14.492753623188406,533678,158.0,20.0,9
6,1550396893,415002559,W,1550580300,50.94638888888889,WN2111,2,W,158.0,9.0,25.31645569620253,183407,198.0,40.0,9
2,1550053117,415002560,W,1550530800,132.68972222222223,WN2013,2,W,176.0,9.0,22.727272727272727,477683,216.0,40.0,9
10,1550225303,415002560,W,1550530800,84.86027777777778,WN2013,2,W,216.0,3.0,23.14814814814815,305497,266.0,50.0,9
12,1550273299,415002560,W,1550530800,71.52805555555555,WN2013,1,W,266.0,5.0,-100.0,257501,0.0,-266.0,0
4,1550039680,415002561,W,1550559300,144.3388888888889,WN2099,1,W,403.0,3.0,-100.0,519620,0.0,-403.0,0
5,1550049965,415002561,W,1550559300,141.48194444444442,WN2099,2,W,0.0,0.0,inf,509335,403.0,403.0,3
8,1550080506,415002561,W,1550559300,132.99833333333333,WN2099,1,W,403.0,3.0,-100.0,478794,0.0,-403.0,0
2,1550046621,415002562,W,1550556600,141.66083333333333,WN633,2,W,122.0,9.0,4.098360655737705,509979,127.0,5.0,9
5,1550228092,415002562,W,1550556600,91.25222222222222,WN633,2,W,127.0,9.0,-23.62204724409449,328508,97.0,-30.0,9
7,1550397403,415002562,W,1550556600,44.22138888888889,WN633,2,W,97.0,9.0,30.927835051546392,159197,127.0,30.0,9
2,1550046621,415002563,W,1550569200,145.16083333333333,WN1129,2,W,77.0,9.0,25.974025974025974,522579,97.0,20.0,9
5,1550231637,415002563,W,1550569200,93.7675,WN1129,2,W,97.0,9.0,30.927835051546392,337563,127.0,30.0,9
6,1550397403,415002564,W,1550576100,49.63805555555555,WN1354,2,W,97.0,9.0,30.927835051546392,178697,127.0,30.0,9
2,1550051160,415002565,W,1550535900,134.65,WN2265,2,W,176.0,9.0,22.727272727272727,484740,216.0,40.0,9
1,1550031283,415002566,W,1550551500,144.50472222222223,WN883,2,W,550.0,9.0,-39.27272727272727,520217,334.0,-216.0,5
2,1550046623,415002566,W,1550551500,140.2436111111111,WN883,2,W,334.0,5.0,64.67065868263474,504877,550.0,216.0,9
4,1550106820,415002568,W,1550557200,125.10555555555555,WN1916,1,W,536.0,4.0,-100.0,450380,0.0,-536.0,0
6,1550258475,415002568,W,1550557200,82.97916666666667,WN1916,2,W,0.0,0.0,inf,298725,536.0,536.0,3
7,1550265224,415002568,W,1550557200,81.10444444444444,WN1916,1,W,536.0,3.0,-100.0,291976,0.0,-536.0,0
8,1550290093,415002568,W,1550557200,74.19638888888889,WN1916,2,W,0.0,0.0,inf,267107,536.0,536.0,3
9,1550369175,415002568,W,1550557200,52.229166666666664,WN1916,1,W,536.0,3.0,-100.0,188025,0.0,-536.0,0
10,1550441606,415002568,W,1550557200,32.10944444444444,WN1916,2,W,0.0,0.0,inf,115594,536.0,536.0,3
1,1549961119,415002570,W,1550534700,159.32805555555555,WN947,2,W,206.0,3.0,23.78640776699029,573581,255.0,49.0,9
2,1550006612,415002570,W,1550534700,146.69111111111113,WN947,2,W,255.0,9.0,-19.215686274509803,528088,206.0,-49.0,3
3,1550008382,415002570,W,1550534700,146.19944444444445,WN947,2,W,206.0,3.0,23.78640776699029,526318,255.0,49.0,9
7,1550024652,415002570,W,1550534700,141.67999999999998,WN947,2,W,255.0,3.0,20.392156862745097,510048,307.0,52.0,9
14,1550083481,415002570,W,1550534700,125.3386111111111,WN947,1,W,307.0,4.0,-100.0,451219,0.0,-307.0,0
3,1550046598,415002571,W,1550554200,141.00055555555554,WN1387,2,W,431.0,4.0,23.4338747099768,507602,532.0,101.0,9
1,1549952174,415002572,W,1550544000,164.3961111111111,WN1503,2,W,206.0,5.0,-17.475728155339805,591826,170.0,-36.0,3
2,1549970263,415002572,W,1550544000,159.37138888888887,WN1503,2,W,170.0,3.0,-15.294117647058824,573737,144.0,-26.0,3
3,1549999551,415002572,W,1550544000,151.23583333333332,WN1503,2,W,144.0,3.0,18.055555555555557,544449,170.0,26.0,5
7,1550046621,415002572,W,1550544000,138.16083333333333,WN1503,2,W,170.0,4.0,80.58823529411765,497379,307.0,137.0,9
13,1550431671,415002572,W,1550544000,31.2025,WN1503,1,W,307.0,4.0,-100.0,112329,0.0,-307.0,0
5,1550046621,415002573,W,1550562300,143.24416666666667,WN1577,2,W,170.0,3.0,80.58823529411765,515679,307.0,137.0,9
2,1550046621,415002574,W,1550571000,145.66083333333333,WN2192,2,W,144.0,9.0,113.19444444444444,524379,307.0,163.0,9
2,1550046594,415002575,W,1550575800,147.00166666666667,WN2147,2,W,144.0,9.0,113.19444444444444,529206,307.0,163.0,9
2,1550046593,415002576,W,1550582100,148.75194444444443,WN1290,2,W,210.0,9.0,23.80952380952381,535507,260.0,50.0,9
6,1550150752,415002577,W,1550556000,112.56888888888889,WN364,1,W,560.0,3.0,-100.0,405248,0.0,-560.0,0
7,1550154465,415002577,W,1550556000,111.5375,WN364,2,W,0.0,0.0,inf,401535,560.0,560.0,3
8,1550163260,415002577,W,1550556000,109.09444444444445,WN364,1,W,560.0,3.0,-100.0,392740,0.0,-560.0,0
12,1550462098,415002577,W,1550556000,26.08388888888889,WN364,2,W,0.0,0.0,inf,93902,560.0,560.0,3
1,1549959225,415002578,W,1550530800,158.77083333333334,WN5099,2,W,321.0,3.0,39.25233644859813,571575,447.0,126.0,3
3,1549985325,415002578,W,1550530800,151.52083333333334,WN5099,2,W,447.0,4.0,-28.187919463087248,545475,321.0,-126.0,3
4,1549992167,415002578,W,1550530800,149.62027777777777,WN5099,2,W,321.0,3.0,39.25233644859813,538633,447.0,126.0,4
7,1550046592,415002578,W,1550530800,134.50222222222223,WN5099,2,W,447.0,4.0,-28.187919463087248,484208,321.0,-126.0,3
8,1550087567,415002578,W,1550530800,123.12027777777777,WN5099,2,W,321.0,3.0,39.25233644859813,443233,447.0,126.0,3
9,1550093102,415002578,W,1550530800,121.58277777777776,WN5099,1,W,447.0,3.0,-100.0,437698,0.0,-447.0,0
13,1550431691,415002578,W,1550530800,27.530277777777776,WN5099,2,W,0.0,0.0,inf,99109,447.0,447.0,3
16,1550506238,415002578,W,1550530800,6.822777777777778,WN5099,1,W,447.0,9.0,-100.0,24562,0.0,-447.0,0
3,1550179667,415002580,W,1550571000,108.7036111111111,WN2159,2,W,0.0,0.0,inf,391333,447.0,447.0,3
4,1550184894,415002580,W,1550571000,107.25166666666668,WN2159,1,W,447.0,3.0,-100.0,386106,0.0,-447.0,0
5,1550205786,415002580,W,1550571000,101.44833333333332,WN2159,2,W,0.0,0.0,inf,365214,447.0,447.0,3
6,1550248037,415002580,W,1550571000,89.71194444444444,WN2159,1,W,447.0,3.0,-100.0,322963,0.0,-447.0,0
2,1549970260,415002581,W,1550545800,159.87222222222223,WN2092,2,W,268.0,4.0,14.925373134328359,575540,308.0,40.0,9
3,1549994507,415002581,W,1550545800,153.13694444444445,WN2092,2,W,308.0,9.0,-12.987012987012987,551293,268.0,-40.0,3
4,1550013790,415002581,W,1550545800,147.78055555555557,WN2092,2,W,268.0,3.0,14.925373134328359,532010,308.0,40.0,9
6,1550031303,415002581,W,1550545800,142.91583333333335,WN2092,2,W,308.0,5.0,-12.987012987012987,514497,268.0,-40.0,5
7,1550046620,415002581,W,1550545800,138.6611111111111,WN2092,2,W,268.0,5.0,31.34328358208955,499180,352.0,84.0,9
15,1550267983,415002581,W,1550545800,77.1713888888889,WN2092,1,W,352.0,3.0,-100.0,277817,0.0,-352.0,0
17,1550284186,415002581,W,1550545800,72.67055555555557,WN2092,2,W,0.0,0.0,inf,261614,352.0,352.0,3
18,1550334110,415002581,W,1550545800,58.80277777777778,WN2092,1,W,352.0,3.0,-100.0,211690,0.0,-352.0,0
2,1550046620,415002582,W,1550584500,149.4111111111111,WN1685,2,W,265.0,9.0,32.83018867924528,537880,352.0,87.0,9
2,1550046627,415002583,W,1550528400,133.82583333333335,WN1026,2,W,178.0,9.0,71.34831460674157,481773,305.0,127.0,9
2,1550046627,415002584,W,1550542200,137.65916666666666,WN725,2,W,178.0,9.0,71.34831460674157,495573,305.0,127.0,9
2,1550046627,415002585,W,1550547300,139.07583333333332,WN2070,2,W,178.0,9.0,71.34831460674157,500673,305.0,127.0,9
2,1550046600,415002586,W,1550571300,145.75,WN4375,2,W,205.0,9.0,87.3170731707317,524700,384.0,179.0,9
1,1549970260,415002587,W,1550538000,157.70555555555558,WN268,2,W,292.0,9.0,-10.273972602739725,567740,262.0,-30.0,3
2,1550007826,415002587,W,1550538000,147.27055555555555,WN268,2,W,262.0,3.0,11.450381679389313,530174,292.0,30.0,9
5,1550093130,415002587,W,1550538000,123.575,WN268,1,W,292.0,3.0,-100.0,444870,0.0,-292.0,0
7,1550210785,415002587,W,1550538000,90.89305555555555,WN268,2,W,0.0,0.0,inf,327215,292.0,292.0,3
8,1550249867,415002587,W,1550538000,80.03694444444444,WN268,1,W,292.0,3.0,-100.0,288133,0.0,-292.0,0
9,1550296570,415002587,W,1550538000,67.0638888888889,WN268,2,W,0.0,0.0,inf,241430,262.0,262.0,4
2,1550046598,415002588,W,1550527200,133.50055555555556,WN210,2,W,123.0,9.0,85.36585365853658,480602,228.0,105.0,9
3,1550046600,415002589,W,1550562300,143.25,WN1894,2,W,211.0,5.0,74.40758293838863,515700,368.0,157.0,9
2,1550046600,415002590,W,1550571300,145.75,WN467,2,W,211.0,9.0,74.40758293838863,524700,368.0,157.0,9
2,1550046633,415002592,W,1550585100,149.57416666666668,WN764,2,W,122.0,9.0,157.37704918032787,538467,314.0,192.0,9
2,1550046596,415002594,W,1550584500,149.4177777777778,WN175,2,W,152.0,9.0,72.36842105263158,537904,262.0,110.0,9
2,1550046598,415002595,W,1550573400,146.33388888888888,WN301,2,W,123.0,9.0,85.36585365853658,526802,228.0,105.0,9
2,1550046595,415002596,W,1550542500,137.7513888888889,WN410,2,W,156.0,9.0,12.820512820512821,495905,176.0,20.0,9
6,1550397169,415002596,W,1550542500,40.36972222222222,WN410,2,W,176.0,9.0,22.727272727272727,145331,216.0,40.0,9
2,1550046595,415002597,W,1550550300,139.91805555555555,WN1654,2,W,156.0,9.0,12.820512820512821,503705,176.0,20.0,9
6,1550397169,415002597,W,1550550300,42.53638888888889,WN1654,2,W,176.0,9.0,22.727272727272727,153131,216.0,40.0,9
3,1550031281,415002598,W,1550559600,146.7552777777778,WN166,2,W,216.0,3.0,23.14814814814815,528319,266.0,50.0,9
4,1550053094,415002598,W,1550559600,140.6961111111111,WN166,2,W,266.0,9.0,-18.796992481203006,506506,216.0,-50.0,9
8,1550122021,415002598,W,1550559600,121.54972222222223,WN166,2,W,216.0,3.0,23.14814814814815,437579,266.0,50.0,9
9,1550141324,415002598,W,1550559600,116.18777777777777,WN166,2,W,266.0,9.0,-18.796992481203006,418276,216.0,-50.0,5
12,1550176834,415002598,W,1550559600,106.32388888888889,WN166,2,W,216.0,3.0,23.14814814814815,382766,266.0,50.0,9
13,1550182493,415002598,W,1550559600,104.75194444444445,WN166,2,W,266.0,9.0,-18.796992481203006,377107,216.0,-50.0,3
16,1550225303,415002598,W,1550559600,92.86027777777778,WN166,2,W,216.0,5.0,23.14814814814815,334297,266.0,50.0,9
2,1550046596,415002599,W,1550568600,145.00111111111113,WN3333,2,W,176.0,9.0,22.727272727272727,522004,216.0,40.0,9
2,1550053094,415002600,W,1550572200,144.1961111111111,WN1144,2,W,176.0,9.0,22.727272727272727,519106,216.0,40.0,9
2,1550046596,415002601,W,1550578200,147.6677777777778,WN1979,2,W,156.0,9.0,12.820512820512821,531604,176.0,20.0,9
6,1550397146,415002601,W,1550578200,50.29277777777778,WN1979,2,W,176.0,9.0,22.727272727272727,181054,216.0,40.0,9
2,1550046599,415002602,W,1550526300,133.25027777777777,WN1234,2,W,243.0,9.0,25.51440329218107,479701,305.0,62.0,9
2,1550046625,415002603,W,1550527500,133.57638888888889,WN188,2,W,294.0,9.0,54.42176870748299,480875,454.0,160.0,9
2,1550046599,415002604,W,1550543700,138.0836111111111,WN171,2,W,243.0,9.0,25.51440329218107,497101,305.0,62.0,9
2,1550046599,415002605,W,1550557200,141.8336111111111,WN1030,2,W,243.0,9.0,25.51440329218107,510601,305.0,62.0,9
2,1550046596,415002606,W,1550562000,143.1677777777778,WN346,2,W,120.0,9.0,16.666666666666668,515404,140.0,20.0,9
5,1550312787,415002606,W,1550562000,69.22583333333334,WN346,2,W,140.0,9.0,14.285714285714286,249213,160.0,20.0,9
6,1550396738,415002606,W,1550562000,45.906111111111116,WN346,2,W,160.0,9.0,12.5,165262,180.0,20.0,9
2,1550054746,415002607,W,1550564400,141.57055555555556,WN1672,2,W,140.0,9.0,14.285714285714286,509654,160.0,20.0,9
6,1550396738,415002607,W,1550564400,46.57277777777778,WN1672,2,W,160.0,9.0,12.5,167662,180.0,20.0,9
2,1550057737,415002608,W,1550568000,141.7397222222222,WN357,2,W,140.0,9.0,14.285714285714286,510263,160.0,20.0,9
6,1550396738,415002608,W,1550568000,47.57277777777778,WN357,2,W,160.0,9.0,12.5,171262,180.0,20.0,9
2,1550054746,415002609,W,1550571900,143.6538888888889,WN1960,2,W,140.0,9.0,14.285714285714286,517154,160.0,20.0,9
6,1550396738,415002609,W,1550571900,48.656111111111116,WN1960,2,W,160.0,9.0,12.5,175162,180.0,20.0,9
2,1550063199,415002610,W,1550575800,142.38916666666668,WN950,2,W,140.0,9.0,14.285714285714286,512601,160.0,20.0,9
6,1550396738,415002610,W,1550575800,49.739444444444445,WN950,2,W,160.0,9.0,12.5,179062,180.0,20.0,9
2,1550046598,415002611,W,1550584800,149.50055555555554,WN1004,2,W,120.0,9.0,16.666666666666668,538202,140.0,20.0,9
6,1550396738,415002611,W,1550584800,52.239444444444445,WN1004,2,W,140.0,9.0,28.571428571428573,188062,180.0,40.0,9
2,1550046596,415002612,W,1550559000,142.33444444444447,WN377,2,W,266.0,9.0,64.28571428571429,512404,437.0,171.0,9
2,1550046621,415002613,W,1550580600,148.3275,WN1524,2,W,136.0,9.0,14.705882352941176,533979,156.0,20.0,9
6,1550397152,415002613,W,1550580600,50.95777777777778,WN1524,2,W,156.0,9.0,25.641025641025642,183448,196.0,40.0,9
2,1550046599,415002614,W,1550543400,138.00027777777777,WN2088,2,W,252.0,9.0,93.25396825396825,496801,487.0,235.0,9
8,1550506238,415002615,W,1550528700,6.239444444444445,WN1006,1,W,230.0,4.0,-100.0,22462,0.0,-230.0,0
1,1550005178,415002616,W,1550546400,150.33944444444444,WN902,2,W,225.0,9.0,1.3333333333333333,541222,228.0,3.0,9
2,1550046594,415002616,W,1550546400,138.835,WN902,2,W,228.0,9.0,0.43859649122807015,499806,229.0,1.0,9
2,1550046603,415002617,W,1550551200,140.16583333333335,WN1228,2,W,169.0,9.0,181.06508875739644,504597,475.0,306.0,9
3,1550094607,415002617,W,1550551200,126.83138888888888,WN1228,2,W,475.0,9.0,11.789473684210526,456593,531.0,56.0,9
5,1550266601,415002617,W,1550551200,79.05527777777777,WN1228,2,W,531.0,9.0,-10.546139359698682,284599,475.0,-56.0,9
2,1550075497,415002618,W,1550531100,126.55638888888889,WN2163,2,W,0.0,0.0,inf,455603,534.0,534.0,3
7,1550451372,415002618,W,1550531100,22.146666666666665,WN2163,1,W,534.0,3.0,-100.0,79728,0.0,-534.0,0
2,1550046603,415002619,W,1550529300,134.0825,WN1866,2,W,258.0,9.0,23.25581395348837,482697,318.0,60.0,9
